competition,round_key,size,discipline,is_team_round,rank,start_no,handler,dog,breed,country,faults,refusals,time_faults,total_faults,time,speed,eliminated,judge,sct,mct,course_length
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,4,232,Elsie Lomas,Toastie,,GBR,,,,10.0,38.93,4.03,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,4,221,Jaime Martin González Fer…,Mia,,ESP,,,,0.0,39.82,5.15,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,4,289,Yvon Poilane,Ragone,,FRA,,,,0.0,36.3,5.79,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,5,229,Ariadne Dourou,Lux,,GRC,,,,3.22,46.22,4.63,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,5,16,Isabella Taylor,Twiglet,,GBR,,,,5.0,39.83,4.59,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,5,296,Elisa Bertazzoli,Zoe,,ITA,,,,15.0,48.34,3.25,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,5,225,Bruno Nougier,Masha,,FRA,,,,0.0,41.23,4.97,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,5,84,Antonella Giurastante,Nike,,ITA,,,,0.0,36.66,5.73,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,6,214,Sylvie Tylšová,Jumpy,,CZE,,,,3.35,46.35,4.62,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,6,317,Liam De Smedt,Fire,,BEL,,,,10.0,32.96,5.55,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,6,264,Miroslav Považan,Aamos,,CZE,,,,0.41,43.41,4.72,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,6,121,Manuel Santomé González,Xabre,,ESP,,,,0.0,37.58,5.59,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,7,177,Bára Štěpánová,Joy,,CZE,,,,4.13,47.13,4.54,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,7,103,Emma Aubrée,Oskhan,,FRA,,,,10.0,36.06,5.07,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,7,341,Nele Wiese,Sam,,DEU,,,,5.0,37.18,5.51,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,7,223,Sabine Stein,Amy,,DEU,,,,0.74,40.74,5.15,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,8,91,Sara Aldaz Muñoz,Molly,,ESP,,,,5.0,38.05,5.62,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,8,12,Giorgia Braccini,Sharon,,ITA,,,,12.67,48.67,3.76,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,8,179,Pedro Poza García,Tokio,,ESP,,,,5.0,37.28,5.5,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,8,384,Miroslav Florián,Ashley,,CZE,,,,2.78,42.78,4.91,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,9,361,Chloe Bales,Nova,,USA,,,,5.0,40.71,5.26,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,9,37,Ona Soria,Mia,,ESP,,,,16.69,47.69,3.84,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,9,37,Jose Luis Garcia Alvarez,Sisay,,ESP,,,,5.0,38.67,5.3,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,9,279,Ivan Pospíšil,Qwenty,,CZE,,,,3.35,43.35,4.84,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,10,303,Gitte Van Hove,Eevee,,BEL,,,,5.0,41.09,5.21,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,10,226,Claude Bibard,Rio,,FRA,,,,5.0,41.02,5.0,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,10,278,Ivan Pospíšil,Bibi,,CZE,,,,5.0,33.77,6.22,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,11,226,Kateřina Pallová,Bonny,,CZE,,,,6.03,44.03,4.86,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,11,94,Verena Lunger,Inka,,ITA,,,,7.31,45.31,4.52,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,11,349,Anne Marie Hopkins,Seaya,,USA,,,,5.0,37.28,5.63,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,12,277,Silja Thomet,Paris,,CHE,,,,10.0,38.66,5.54,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,12,283,Melanie Von Sachs,Momo,,DEU,,,,10.0,35.57,5.76,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,12,181,Pam Mayhew,Danica,,GBR,,,,6.05,46.05,4.56,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,13,190,Tim Pinto,Harrisson Ford,,FRA,,,,10.0,39.84,5.37,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,13,74,Vittorio Felci,Cheryl Cole,,ITA,,,,10.0,36.56,5.61,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,13,92,Elena Sin,Rita,,ESP,,,,6.08,41.08,5.11,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,14,21,Sofia Liucci,Zena,,ITA,,,,10.0,40.89,5.23,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,14,73,Fabrizio Cantatore,Emma,,ITA,,,,10.0,38.38,5.34,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,14,55,Fabrizio Franzoso,Pandora,,ITA,,,,12.1,47.1,4.46,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,15,288,Moana Simmen,Crazy,,CHE,,,,12.72,45.72,4.68,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,15,342,David Kurtz,Kyber,,USA,,,,10.0,39.98,5.13,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,15,123,Liliane Mowlem-Tett,Nanda,,FRA,,,,13.27,43.27,4.85,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,16,170,Ximo Miravet,Nuca,,ESP,,,,17.29,45.29,4.73,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,16,273,Anna Åfors-Inzinger,Spezi,,SWE,,,,11.19,44.19,4.64,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,16,346,Alan Flynn,Star,,GBR,,,,17.41,52.41,4.01,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,17,79,Arianna Perotto,Ginger,,ITA,,,,21.08,49.08,4.36,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,17,79,Juan Manuel Samperio,Xana,,ESP,,,,12.0,45.0,4.56,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,17,259,Annette Spitters,Pip,,CAN,,,,18.31,48.31,4.35,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,18,68,Michel Frey,Brikk,,CHE,,,,15.0,33.74,6.08,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,18,67,Antonio Fernández Moreno,Chica,,ESP,,,,19.31,49.31,4.26,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,19,228,Susanne Hauck,Hope,,DEU,,,,15.33,53.33,3.84,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,20,109,Antonella Keller,Gayla,,CHE,,,,20.0,42.9,4.78,False,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,21,122,Regula Grünenfelder,Abby,,CHE,,,,20.07,58.07,3.53,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,327,Josefiina Manninen,Tipa,,FIN,,,,26.13,54.13,3.95,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,82,Isabel Romera,Blue,,ESP,,,,26.6,44.6,4.8,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,369,Lola Dagbert,Phanta,,FRA,,,,28.87,61.87,3.46,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,174,Matthias Stepanek,Phoenix,,DEU,,,,29.16,57.16,3.74,False,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,4,Tiril Bakken-Langslet,Texas,,NOR,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,14,Mia Steedman,Rosie,,GBR,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,33,Max Vermaat,Elin,,NLD,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,40,Elena Perez Villalba,Redi,,FIN,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,46,Pietro Selmin,Juice,,ITA,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,53,Valentina Olivari,Witch,,ITA,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,70,Elia Martin,N'dy,,FRA,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,78,Yvie Thompson,Kozmo,,GBR,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,97,Amelia Gifford,Dennis,,GBR,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,118,Bridie Schlathölter,Matty,,DEU,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,152,Judith Graham,Future,,GBR,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,164,Josh Tyson,Nan,,GBR,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,178,Lucie Hendrychová,Skye,,CZE,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,193,Tereza Vrbatová,Xavy,,CZE,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,217,Irene Marti,Ona,,ESP,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,227,Kateřina Pallová,Ciri,,CZE,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,251,Jamila Peperkamp,Blaze,,NLD,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,252,Jamila Peperkamp,Fuse,,NLD,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,266,Iljo Tousseyn,Shine,,BEL,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,291,Anna Kurucz,Maya,,HUN,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,341,Kaitlyn Dill,Adios,,USA,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,349,Katie Williamson,Bungee,,USA,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,366,Sara Bartanić,Deo,,HRV,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,386,Sanelma Hakanpää,Tyyra,,FIN,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,22,Sofia Liucci,Giorgia,,ITA,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,167,Clement Martin,My Baby Doo,,FRA,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,365,Eva Medić,Ursa,,HRV,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,66,Isabel Arias Bosque,Wendy,,ESP,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,246,Neža Bole,Missy,,SVN,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,316,Louis Porterat,Ratchet,,FRA,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,320,Margarida Mendes Pires,Cil,,PRT,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,258,Noa Fisher Staelen,Myst,,BEL,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,362,Baylee Bales,Rey,,USA,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,44,Ainara Fernandez,Asha,,ESP,,,,,,,True,,,,
JOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,333,Carolina Lino,Star,,PRT,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,19,Christine Chalancon,B'loo,,CHE,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,21,Christian Vonlanthen,Nana,,CHE,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,46,Alain Velay,Okinawa,,FRA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,49,Anikó Vella,Csikasz,,HUN,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,95,Carla Van Adrichem,Hazel,,AUT,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,96,Carla Van Adrichem,Tess,,AUT,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,98,Carla Van Adrichem,Kyla,,AUT,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,124,Emmanuel Melain,Joy,,FRA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,142,Carlos Martinez Ibañez,Atila,,ESP,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,147,Russell Mason,Tait,,GBR,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,170,Manuela Piccin,Marvel,,ITA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,175,Julie Dowle,Titserlina,,GBR,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,222,Sylvie Bonnet,Onni,,FRA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,227,Jessy Heijnens,Jip,,BEL,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,253,Zuzana Tvrzníková,Belfi,,CZE,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,280,Christianne Simson,Fajta,,SWE,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,301,Oliver Schwall,Sugar,,DEU,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,317,Don St. Croix,#1 Hottie,,USA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,318,Denise Oldfield,Flue,,GBR,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,323,Dudley Shumate,Jammy,,USA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,351,Rachel Sanders,Lettuce,,USA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,362,Donna Rohaus,Claire,,USA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,368,Beata Bawer,Asteri,,POL,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,397,Kerry Stevens,Keavy,,USA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,188,Alison Gayton,Winnie,,GBR,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,51,Nathalie Mei,Raptor,,FRA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,91,Giuseppe Puglia,Moki,,ITA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,117,Moreno Lorini,Lilibeth,,ITA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,133,Elisabeth Aebi,Luna,,CHE,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,141,Oesch Werner,Csòka,,CHE,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,214,Sue Winton,Ghillie,,GBR,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,247,Eva Šlapáková,Ayka,,CZE,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,315,Genevieve Philip,Pixy,,FRA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,316,Mark Bills,Ziva,,USA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,338,Barbara Hill,Shoofly,,USA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,350,Miki Shannon,Zasu,,USA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,360,Lisa Andrews,Nell,,USA,,,,,,,True,,,,
SOAWC 2025,ind_agility_intermediate,Intermediate,Agility,False,,365,Luisa Oliveira,Skye,,PRT,,,,,,,True,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,1,106,Lea Kasper,Foo,,DEU,,,,0.0,39.77,5.23,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,1,62,Miriam García Gómez,Ray,,ESP,,,,0.0,47.3,3.87,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,1,74,Louis Steinmuller,Narco,,FRA,,,,0.0,35.91,4.37,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,1,353,Isabel Guedes,Wish,,PRT,,,,0.0,35.47,6.09,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,1,66,Antonio Molina,Wayne,,ESP,,,,0.0,38.51,5.71,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,2,236,Maximilian Glover,Sushi,,GBR,,,,0.0,40.14,5.18,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,2,294,Nola Cullier,Only You,,FRA,,,,0.0,49.23,3.72,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,2,383,Ayleen Sammet,Deiva,,CHE,,,,0.0,41.46,3.79,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,2,369,David Jeffers,Pup,,USA,,,,0.0,35.65,6.06,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,2,93,Peter Huber,Talia,,CHE,,,,0.0,39.53,5.57,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,3,230,Tereza Kleprlíková,Skye,,CZE,,,,0.0,43.02,4.83,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,3,149,Sun Zenner,Frosty,,DEU,,,,5.0,32.19,5.68,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,3,73,Jessica Keegans,Micky,,GBR,,,,5.0,31.85,4.93,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,3,348,Sally Connell,Kit,,USA,,,,0.0,35.81,6.03,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,3,209,Aldo Storari,Joy,,ITA,,,,0.0,42.28,5.2,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,4,192,Anna Siekelová,Merlin,,CZE,,,,0.0,43.87,4.74,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,4,389,Lore Gijsels,Kiyo,,BEL,,,,5.0,36.63,5.0,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,4,47,Ingrid Valero,Sehkmet,,ESP,,,,5.0,40.64,3.86,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,4,28,Lilian Arras,Dragon,,CHE,,,,0.0,36.08,5.99,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,4,44,Pedro Argudo,Oddie,,ESP,,,,0.0,42.65,5.16,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,5,58,Yaniss Belbeze,Pepper,,FRA,,,,0.0,44.58,4.67,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,5,208,Linn Carstensen,Iva,,DEU,,,,5.0,38.28,4.78,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,5,363,Lea Vrbanac,Mawlch Haka,,HRV,,,,10.0,31.45,4.99,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,5,195,Roma Hervida,Showtime,,DEU,,,,0.0,36.89,5.86,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,5,269,Radomír Hošta,Bobo,,CZE,,,,0.0,36.89,5.86,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,5,120,Livio Moroni,Nausicaa,,ITA,,,,0.0,45.0,4.89,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,6,107,Lea Kasper,Cid,,DEU,,,,5.0,37.49,5.55,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,6,380,Sadie Beale,Zest,,USA,,,,5.0,41.25,4.44,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,6,335,Alice Tonglet,Liv,,BEL,,,,10.0,34.02,4.61,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,6,36,César Losada,Nyx Dexonnydeby,,ESP,,,,5.0,37.71,5.83,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,7,182,Tom Maufroy,Oups,,FRA,,,,5.0,43.08,4.83,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,7,204,Isabella Twigg,Virus,,GBR,,,,10.0,35.39,5.17,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,7,24,Noemi Anna Polloni,Coffee,,ITA,,,,10.0,36.26,4.33,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,7,394,Giovanni Polacco,Lando,,ITA,,,,0.0,36.99,5.84,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,7,86,Antonella Giurastante,Whitney,,ITA,,,,5.0,39.94,5.51,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,8,31,Brooke Woodroffe,Axel,,GBR,,,,5.0,45.98,4.52,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,8,85,Matheo Bie-Evensen,Milka,,NOR,,,,10.0,39.48,4.64,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,8,26,Braydon Reijerse,Flush,,NLD,,,,20.0,36.36,4.32,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,8,126,Isidoro Vázquez Garcia,Tybi,,ESP,,,,0.0,37.19,5.81,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,8,185,Trevor Shelswell,Fluke,,GBR,,,,5.0,40.92,5.38,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,9,28,Nia Rose,Farlie,,GBR,,,,6.89,52.89,3.93,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,9,18,Emma Superti,Ariel,,ITA,,,,10.0,47.62,3.84,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,9,207,Samuel Anceret,Phénix,,FRA,,,,0.0,37.45,5.77,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,9,274,Steven Seale,Be B,,GBR,,,,5.0,41.88,5.25,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,10,112,Finja Maier,Maila,,DEU,,,,8.39,54.39,3.82,False,,,,
JOAWC 2025,ind_agility_large,Large,Agility,False,10,388,Tiphanie Mauroux,Zesty Folly,,CHE,,,,15.0,34.95,5.24,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,10,331,Regina Burton,Edison,,USA,,,,0.0,38.28,5.64,False,,,,
SOAWC 2025,ind_agility_large,Large,Agility,False,10,201,Alayne Lamerton,Swish,,GBR,,,,5.0,42.41,5.19,False,,,,
