competition,round_key,size,discipline,is_team_round,rank,start_no,handler,dog,breed,country,faults,refusals,time_faults,total_faults,time,speed,eliminated,judge,sct,mct,course_length
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,542,"Ujma, Michał",Raisa,Mudi,POL,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,510,"Michalska, Anna",Eris,NSDTR,POL,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,551,"Hetzendorfová, Šárka",Bella,Border Collie,CZE,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,527,"Hornikova, Klara",Raina,Australian Shepherd,CZE,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,504,"Taliaru, Ege",Mink,Border Collie,EST,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,524,"Zobačová, Barbora",Bria,Border Collie,CZE,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,553,"Milikauskaitė, Agneta",Hulu,Border Collie,LTU,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,536,"Kovalenko, Kateryna",Totori,Border Collie,UKR,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,526,"Chomiak, Anna",Mela,Border Collie,POL,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,511,"Donelaite-Dudiene, Oksana",Rocky,Spanish Waterdog,LTU,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,516,"Sajek, Kaja",Tissaika,Border Collie,POL,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_1,Intermediate,Agility,False,,513,"Višvaderová, Zuzana",Eri,Kelpie,CZE,,,,,,,True,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,1,529,"Wasiukiewicz, Magda",Dumka,Border Collie,POL,0,0,0.00,0.00,35.71,5.82,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,2,547,"Prokopenko, Svetlana",Mickey mouse,Sheltie,LVA,0,0,0.00,0.00,37.11,5.6,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,3,507,"Fiala, Jan",Knedlee Czech,Border Collie,CZE,0,0,0.00,0.00,37.92,5.49,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,4,535,"Diviš, Jakub",Cis,Border Collie,CZE,0,0,0.00,0.00,38.36,5.42,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,5,531,"Maruszczak, Roman",Pipon,Pyrshep,POL,0,0,0.00,0.00,39.61,5.25,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,6,534,"Storcheus, Anna",Cherry,Border Collie,UKR,0,0,0.00,0.00,41.27,5.04,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,7,508,"Łata, Zuzanna",Nel,Border Collie,POL,0,0,0.31,0.31,42.31,4.92,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,8,546,"Kreslina, Svetlana",Dance,Border Collie,LVA,1,0,0.00,5.00,35.70,5.83,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,9,543,"Marciniak, Krzysztof",Sza-Luna,MIX,POL,1,0,0.00,5.00,36.35,5.72,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,10,501,"Kudyba, Marietta",Dijaa,Border Collie,DEU,1,0,0.00,5.00,38.45,5.41,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,11,532,"Maciejewska, Weronika",Zjava,Australian Shepherd,POL,0,1,0.12,5.12,42.12,4.94,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,12,523,"Čapková, Katerina",Indy,Kelpie,CZE,0,1,1.73,6.73,43.73,4.76,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,13,533,"Denysenko, Nataliia",Astrid,Border Collie,UKR,0,1,3.07,8.07,45.07,4.62,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,14,539,"Pavliucek, Nadezda",Gudini,MIX,LTU,0,1,5.47,10.47,47.47,4.38,False,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,504,"Taliaru, Ege",Mink,Border Collie,EST,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,553,"Milikauskaitė, Agneta",Hulu,Border Collie,LTU,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,513,"Višvaderová, Zuzana",Eri,Kelpie,CZE,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,544,"Cisak, Krystyna",Iskra,Mudi,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,506,"Neuwald, Małgorzata",Flik,Kelpie,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,520,"Bílková, Sofie Ann",Bailey,Border Collie,CZE,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,503,"Szczepkowska, Katka",Lato,Cocker,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,541,"Barkow, Kimberly",Lizzy,MIX,DEU,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,549,"Taliaru, Ege",Nirk,Border Collie,EST,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,525,"Dąbrowska, Jana Janina",Fulla,Border Collie,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,528,"Kuźnik, Klara",Ponto,Kelpie,AUT,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,527,"Hornikova, Klara",Raina,Australian Shepherd,CZE,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,510,"Michalska, Anna",Eris,NSDTR,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,505,"Cisak, Krystyna",Smok,MIX,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,517,"Gronek, Ola",Cosmo,Border Collie,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,512,"Szulczewska, Kinga",Up,Border Collie,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,521,"Beliharova, Karolina",Bea,Australian Shepherd,CZE,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,540,"Guobys, Vytautas",Nanna,Border Collie,LTU,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,550,"Kudyba, Marietta",Leesha,Border Collie,DEU,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,542,"Ujma, Michał",Raisa,Mudi,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,537,"Dambrauskaite, Elena",Amie,Border Collie,LTU,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,551,"Hetzendorfová, Šárka",Bella,Border Collie,CZE,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,518,"Milikauskaitė, Agneta",Lava,Border Collie,LTU,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,526,"Chomiak, Anna",Mela,Border Collie,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,522,"Košťáková, Kristýna",Coudy,Border Collie,CZE,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,511,"Donelaite-Dudiene, Oksana",Rocky,Spanish Waterdog,LTU,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,536,"Kovalenko, Kateryna",Totori,Border Collie,UKR,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,516,"Sajek, Kaja",Tissaika,Border Collie,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,524,"Zobačová, Barbora",Bria,Border Collie,CZE,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,538,"Liškauskaitė, Indrė",Delfina,Border Collie,LTU,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_intermediate_2,Intermediate,Agility,False,,509,"Bawer, Beata",Asteri,Border Collie,POL,,,,,,,True,Jari Suomalainen,,,208.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,1,642,"Łabieniec, Magdalena",Koma,Border Collie,POL,0,0,0.00,0.00,36.96,5.95,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,2,640,"Sadal, Ewa",Dashi,Border Collie,POL,0,0,0.00,0.00,37.53,5.86,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,3,660,"Fischer, Joanna",Limit,Border Collie,POL,0,0,0.00,0.00,37.85,5.81,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,4,743,"Alshut, Nadine",Pashion-Chantal,Border Collie,DEU,0,0,0.00,0.00,38.27,5.75,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,5,663,"Tercova, Katka",Dave,Border Collie,CZE,0,0,0.00,0.00,38.88,5.66,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,6,608,"Kartashova, Anastasiia",Burrito,Border Collie,UKR,0,0,0.00,0.00,39.30,5.6,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,7,700,"Hendra, Anita",Freya,Australian Shepherd,POL,0,0,0.00,0.00,39.76,5.53,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,8,678,"Michalska, Joanna",Mossy,Border Collie,POL,0,0,0.00,0.00,40.27,5.46,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,9,624,"Kohoutová, Dominika",Piña,Border Collie,CZE,0,0,0.00,0.00,40.49,5.43,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,10,633,"Fischer, Joanna",Ossa,Border Collie,POL,0,0,0.00,0.00,41.84,5.26,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,11,651,"Novotná, Kateřina",Belle,Kelpie,CZE,0,0,0.00,0.00,42.32,5.2,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,12,601,"Denysenko, Daria",Crowley,Border Collie,UKR,0,0,0.00,0.00,42.78,5.14,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,13,659,"Marciniak, Monika",Fly,Border Collie,POL,0,0,1.59,1.59,44.59,4.93,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,14,639,"Boogk, Marlon",Sniper,Border Collie,FRA,1,0,0.00,5.00,37.21,5.91,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,15,720,"Raamat, Keida",Prim,Border Collie,EST,1,0,0.00,5.00,37.52,5.86,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,16,692,"Rybok, Urszula",Amira,Malinois,POL,1,0,0.00,5.00,38.43,5.72,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,17,676,"Ludvíková, Eliška",Kiwi,Border Collie,CZE,1,0,0.00,5.00,38.55,5.71,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,18,736,"Kreslina, Svetlana",Konga,Border Collie,LVA,1,0,0.00,5.00,39.66,5.55,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,19,735,"Guobys, Vytautas",Ara,Border Collie,LTU,1,0,0.00,5.00,40.13,5.48,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,20,726,"Tusińska, Katarzyna",Hemps,Border Collie,POL,1,0,0.00,5.00,40.15,5.48,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,21,722,"Sats, Ingrid",Debbie,Kelpie,EST,1,0,0.00,5.00,41.27,5.33,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,22,687,"Kutsenko, Iryna",Irish,Border Collie,UKR,1,0,0.00,5.00,41.70,5.28,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,23,689,"Dąbrowska, Agata",Zazu,Border Collie,POL,1,0,0.00,5.00,42.04,5.23,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,24,644,"Ujma, Alicja",Lance,Kelpie,POL,1,0,0.00,5.00,42.47,5.18,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,25,682,"Denysenko, Daria",Night,Border Collie,UKR,1,0,0.05,5.05,43.05,5.11,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,26,665,"Janusauskiene, Jolanta",Brille,Groenendael,LTU,0,0,5.67,5.67,48.67,4.52,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,27,708,"Bronaszewska, Agnieszka",Ki,Border Collie,POL,2,0,0.00,10.00,38.13,5.77,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,28,630,"Gronek, Ola",Gem,Border Collie,POL,2,0,0.00,10.00,38.85,5.66,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,29,643,"Karpinska, Natalia",Pamper,Border Collie,POL,2,0,0.00,10.00,38.86,5.66,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,30,745,"Loche, Petra",Dancer,Border Collie,DEU,2,0,0.00,10.00,39.27,5.6,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,31,725,"Šišovská, Natálie",Messi,Border Collie,CZE,2,0,0.00,10.00,39.38,5.59,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,32,627,"Petrauske, Zivile",Nara,Border Collie,LTU,1,1,0.00,10.00,41.09,5.35,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,33,688,"Kubecka, Kinga",Harnaś,Border Collie,POL,2,0,0.00,10.00,41.15,5.35,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,34,714,"Petrlíková, Dominika",Sahi,Border Collie,CZE,2,0,0.00,10.00,41.21,5.34,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,35,690,"Svejnoha, Gerald",Josie,Australian Shepherd,AUT,2,0,0.00,10.00,41.23,5.34,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,36,724,"Křelinová, Radka",Dean,Border Collie,CZE,1,1,0.00,10.00,41.26,5.33,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,37,661,"Mielnicka, Patrycja",Wish,Border Collie,POL,1,1,0.00,10.00,42.56,5.17,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,38,667,"Nomeikienė, Violeta",Mo,Samoyed,LTU,0,0,10.33,10.33,53.33,4.13,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,39,607,"Szpakowska, Monika",Yatka,Tervueren,POL,2,0,0.49,10.49,43.49,5.06,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,40,666,"Nomeikaite, Ieva",Ice Cream,Samoyed,LTU,0,0,10.57,10.57,53.57,4.11,False,Angelika Brandl,,,220.0
Polish Open SOFT 2025 (IN & L),ind_agility_large_1,Large,Agility,False,41,679,"Lefner, Jan",Tekka,Malinois,CZE,1,1,2.62,12.62,45.62,4.82,False,Angelika Brandl,,,220.0
